331.00,7604076.92,1233994.76,101.40,10.00,0.00
332.00,7604076.92,1233994.76,169.80,10.00,0.00
333.00,7604076.92,1233994.76,238.20,10.00,0.00
334.00,7604076.92,1233994.76,306.60,10.00,0.00
335.00,7604076.92,1233994.76,375.00,10.00,0.00
336.00,7604076.92,1233994.76,443.40,10.00,0.00
337.00,7604076.92,1233994.76,511.80,10.00,0.00
338.00,7604076.92,1233994.76,580.20,10.00,0.00
339.00,7604076.92,1233994.76,648.60,10.00,0.00
340.00,7604076.92,1244006.90,33.00,10.00,0.00
341.00,7604076.92,1244006.90,101.40,10.00,0.00
342.00,7604076.92,1244006.90,169.80,10.00,0.00
343.00,7604076.92,1244006.90,238.20,10.00,0.00
344.00,7604076.92,1244006.90,306.60,10.00,0.00
345.00,7604076.92,1244006.90,375.00,10.00,0.00
346.00,7604076.92,1244006.90,443.40,10.00,0.00
347.00,7604076.92,1244006.90,511.80,10.00,0.00
348.00,7604076.92,1244006.90,580.20,10.00,0.00
349.00,7604076.92,1244006.90,648.60,10.00,0.00
350.00,7604076.92,1254019.03,33.00,10.00,0.00
351.00,7604076.92,1254019.03,101.40,10.00,0.00
352.00,7604076.92,1254019.03,169.80,10.00,0.00
353.00,7604076.92,1254019.03,238.20,10.00,0.00
354.00,7604076.92,1254019.03,306.60,10.00,0.00
355.00,7604076.92,1254019.03,375.00,10.00,0.00
356.00,7604076.92,1254019.03,443.40,10.00,0.00
357.00,7604076.92,1254019.03,511.80,10.00,0.00
358.00,7604076.92,1254019.03,580.20,10.00,0.00
359.00,7604076.92,1254019.03,648.60,10.00,0.00
360.00,7604076.92,1264031.17,33.00,10.00,0.00
361.00,7604076.92,1264031.17,101.40,10.00,0.00
362.00,7604076.92,1264031.17,169.80,10.00,0.00
363.00,7604076.92,1264031.17,238.20,10.00,0.00
364.00,7604076.92,1264031.17,306.60,10.00,0.00
365.00,7604076.92,1264031.17,375.00,10.00,0.00
366.00,7604076.92,1264031.17,443.40,10.00,0.00
367.00,7604076.92,1264031.17,511.80,10.00,0.00
368.00,7604076.92,1264031.17,580.20,10.00,0.00
369.00,7604076.92,1264031.17,648.60,10.00,0.00
370.00,7604076.92,1274043.31,33.00,10.00,0.00
371.00,7604076.92,1274043.31,101.40,10.00,0.00
372.00,7604076.92,1274043.31,169.80,10.00,0.00
373.00,7604076.92,1274043.31,238.20,10.00,0.00
374.00,7604076.92,1274043.31,306.60,10.00,0.00
375.00,7604076.92,1274043.31,375.00,10.00,0.00
376.00,7604076.92,1274043.31,443.40,10.00,0.00
377.00,7604076.92,1274043.31,511.80,10.00,0.00
378.00,7604076.92,1274043.31,580.20,10.00,0.00
379.00,7604076.92,1274043.31,648.60,10.00,0.00
